,#EventID,Time,Latitude,Longitude,Depth/km,Author,Catalog,Contributor,ContributorID,MagType,Magnitude,MagAuthor,EventLocationName,EventType
1527,gfz2025pgzh,2025-08-06T06:37:53.46,-5.829,147.497,86.3,,,GFZ,gfz2025pgzh,mb,4.81,,Papua New Guinea Region,
1528,gfz2025pgzg,2025-08-06T06:36:20.89,51.631,159.698,16.3,,,GFZ,gfz2025pgzg,Mw,5.33,,Off East Coast of Kamchatka,
1529,gfz2025pgwr,2025-08-06T05:17:55.3,51.886,158.84,30.0,,,GFZ,gfz2025pgwr,mb,5.02,,Near East Coast of Kamchatka,
1530,gfz2025pgwd,2025-08-06T05:01:29.14,49.91,158.811,18.0,,,GFZ,gfz2025pgwd,Mw,5.19,,East of Kuril Islands,
1531,gfz2025pgrb,2025-08-06T02:27:57.66,49.572,157.95,28.2,,,GFZ,gfz2025pgrb,mb,4.85,,East of Kuril Islands,
1532,gfz2025pgps,2025-08-06T01:47:45.33,51.764,159.45,32.9,,,GFZ,gfz2025pgps,mb,4.92,,Off East Coast of Kamchatka,
1533,gfz2025pgoa,2025-08-06T00:56:42.43,28.022,128.079,10.0,,,GFZ,gfz2025pgoa,mb,4.88,,"Ryukyu Islands, Japan",
1534,gfz2025pgmy,2025-08-06T00:23:27.73,52.539,160.722,18.9,,,GFZ,gfz2025pgmy,mb,4.75,,Off East Coast of Kamchatka,
1535,gfz2025pgld,2025-08-05T23:28:26.2,51.601,159.372,21.3,,,GFZ,gfz2025pgld,mb,4.82,,Off East Coast of Kamchatka,
1536,gfz2025pgiu,2025-08-05T22:18:19.36,52.955,160.185,31.0,,,GFZ,gfz2025pgiu,mb,4.79,,Off East Coast of Kamchatka,
1537,gfz2025pght,2025-08-05T21:45:53.62,52.743,159.126,74.2,,,GFZ,gfz2025pght,mb,5.24,,Off East Coast of Kamchatka,
1538,gfz2025pghs,2025-08-05T21:44:56.2,52.316,160.08,26.8,,,GFZ,gfz2025pghs,mb,5.09,,Off East Coast of Kamchatka,
1539,gfz2025pggd,2025-08-05T20:57:04.63,52.375,159.793,31.0,,,GFZ,gfz2025pggd,mb,5.06,,Off East Coast of Kamchatka,
1540,gfz2025pgew,2025-08-05T20:18:42.96,-6.695,129.792,164.6,,,GFZ,gfz2025pgew,mb,4.59,,Banda Sea,
1541,gfz2025pgdh,2025-08-05T19:31:05.43,-18.369,-177.901,544.1,,,GFZ,gfz2025pgdh,mb,4.72,,Fiji Islands Region,
1542,gfz2025pgbw,2025-08-05T18:48:15.27,-17.546,167.008,10.0,,,GFZ,gfz2025pgbw,mb,4.72,,Vanuatu Islands,
1543,gfz2025pfvl,2025-08-05T15:32:48.94,52.615,159.095,57.1,,,GFZ,gfz2025pfvl,mb,4.95,,Off East Coast of Kamchatka,
1544,gfz2025pfug,2025-08-05T14:57:05.57,-19.913,-175.356,227.9,,,GFZ,gfz2025pfug,mb,4.9,,Tonga Islands,
1545,gfz2025pfrw,2025-08-05T13:44:11.26,41.327,72.646,10.0,,,GFZ,gfz2025pfrw,mb,5.03,,Kyrgyzstan,
1546,gfz2025pfra,2025-08-05T13:18:39.01,51.021,157.246,43.0,,,GFZ,gfz2025pfra,mb,4.8,,Near East Coast of Kamchatka,
1547,gfz2025pfps,2025-08-05T12:39:40.91,50.463,158.207,33.0,,,GFZ,gfz2025pfps,mb,5.27,,East of Kuril Islands,
1548,gfz2025pfpc,2025-08-05T12:20:11.09,51.898,159.169,32.0,,,GFZ,gfz2025pfpc,mb,4.91,,Off East Coast of Kamchatka,
1549,gfz2025pfnp,2025-08-05T11:34:46.31,52.037,160.258,10.0,,,GFZ,gfz2025pfnp,mb,4.98,,Off East Coast of Kamchatka,
1550,gfz2025pfmo,2025-08-05T11:04:10.84,51.992,-177.444,105.1,,,GFZ,gfz2025pfmo,mb,5.0,,"Andreanof Islands, Aleutian Islands",
1551,gfz2025pflk,2025-08-05T10:28:49.25,51.088,158.626,16.3,,,GFZ,gfz2025pflk,mb,4.9,,Near East Coast of Kamchatka,
1552,gfz2025pfkz,2025-08-05T10:15:51.89,49.543,160.18,10.0,,,GFZ,gfz2025pfkz,mb,5.05,,East of Kuril Islands,
1553,gfz2025pfjg,2025-08-05T09:23:50.51,18.054,-68.322,171.1,,,GFZ,gfz2025pfjg,Mw,4.97,,Mona Passage,
1554,gfz2025pfgz,2025-08-05T08:14:15.11,50.64,158.223,25.0,,,GFZ,gfz2025pfgz,mb,4.96,,East of Kuril Islands,
1555,gfz2025pfcq,2025-08-05T06:02:48.58,-38.641,-74.724,10.0,,,GFZ,gfz2025pfcq,mb,4.67,,Off Coast of Central Chile,
1556,gfz2025pfau,2025-08-05T05:06:48.47,28.141,58.945,87.2,,,GFZ,gfz2025pfau,Mw,5.63,,Southern Iran,
1557,gfz2025pfan,2025-08-05T04:59:07.97,-21.936,-68.671,107.4,,,GFZ,gfz2025pfan,mb,4.59,,Chile-Bolivia Border Region,
1558,gfz2025peza,2025-08-05T04:13:41.86,50.673,158.289,10.0,,,GFZ,gfz2025peza,mb,4.84,,East of Kuril Islands,
1559,gfz2025peyg,2025-08-05T03:50:28.22,52.182,160.07,32.0,,,GFZ,gfz2025peyg,mb,4.79,,Off East Coast of Kamchatka,
1560,gfz2025peyf,2025-08-05T03:49:25.89,-54.459,5.479,10.0,,,GFZ,gfz2025peyf,mb,5.12,,Bouvet Island Region,
1561,gfz2025pewk,2025-08-05T02:54:20.15,50.244,157.158,29.0,,,GFZ,gfz2025pewk,mb,4.9,,Kuril Islands,
1562,gfz2025pevf,2025-08-05T02:16:51.17,52.436,159.951,37.0,,,GFZ,gfz2025pevf,mb,4.99,,Off East Coast of Kamchatka,
1563,gfz2025peuu,2025-08-05T02:04:55.29,-21.006,-178.806,598.2,,,GFZ,gfz2025peuu,mb,4.87,,Fiji Islands Region,
1564,gfz2025peun,2025-08-05T01:57:12.58,52.319,159.78,30.0,,,GFZ,gfz2025peun,mb,4.96,,Off East Coast of Kamchatka,
1565,gfz2025peuf,2025-08-05T01:47:34.89,52.302,160.131,10.0,,,GFZ,gfz2025peuf,mb,5.51,,Off East Coast of Kamchatka,
1566,gfz2025petg,2025-08-05T01:18:16.26,51.31,160.731,10.0,,,GFZ,gfz2025petg,mb,4.85,,Off East Coast of Kamchatka,
1567,gfz2025pera,2025-08-05T00:11:06.78,50.369,157.256,32.0,,,GFZ,gfz2025pera,mb,4.96,,Kuril Islands,
1568,gfz2025peox,2025-08-04T23:06:54.01,12.296,-87.465,65.9,,,GFZ,gfz2025peox,mb,4.68,,Near Coast of Nicaragua,
1569,gfz2025penb,2025-08-04T22:11:18.67,52.72,159.644,59.3,,,GFZ,gfz2025penb,mb,4.71,,Off East Coast of Kamchatka,
1570,gfz2025pems,2025-08-04T21:59:51.34,51.784,159.235,27.0,,,GFZ,gfz2025pems,mb,5.29,,Off East Coast of Kamchatka,
1571,gfz2025peky,2025-08-04T21:06:20.75,51.106,157.985,30.0,,,GFZ,gfz2025peky,mb,4.97,,Near East Coast of Kamchatka,
1572,gfz2025pejs,2025-08-04T20:29:37.85,49.584,156.484,10.0,,,GFZ,gfz2025pejs,mb,4.77,,Kuril Islands,
1573,gfz2025pegn,2025-08-04T18:52:37.9,52.317,160.276,32.0,,,GFZ,gfz2025pegn,mb,4.89,,Off East Coast of Kamchatka,
1574,gfz2025pegk,2025-08-04T18:49:21.21,52.494,159.62,38.8,,,GFZ,gfz2025pegk,mb,4.8,,Off East Coast of Kamchatka,
1575,gfz2025pefs,2025-08-04T18:27:33.3,52.284,159.934,10.0,,,GFZ,gfz2025pefs,mb,4.84,,Off East Coast of Kamchatka,
1576,gfz2025peel,2025-08-04T17:49:37.04,51.855,159.393,29.0,,,GFZ,gfz2025peel,mb,5.07,,Off East Coast of Kamchatka,
1577,gfz2025pedc,2025-08-04T17:09:13.16,51.15,155.778,10.0,,,GFZ,gfz2025pedc,mb,4.8,,Northwest of Kuril Islands,
1578,gfz2025pecj,2025-08-04T16:46:15.1,49.21,156.174,26.0,,,GFZ,gfz2025pecj,Mw,5.21,,Kuril Islands,
1579,gfz2025peat,2025-08-04T15:57:52.79,49.948,156.006,71.8,,,GFZ,gfz2025peat,mb,4.73,,Kuril Islands,
1580,gfz2025pdyx,2025-08-04T15:01:53.87,52.342,160.458,10.0,,,GFZ,gfz2025pdyx,mb,4.73,,Off East Coast of Kamchatka,
1581,gfz2025pdwm,2025-08-04T13:48:10.85,50.612,156.918,10.0,,,GFZ,gfz2025pdwm,mb,4.68,,Kuril Islands,
1582,gfz2025pdse,2025-08-04T11:37:30.34,51.52,159.752,32.0,,,GFZ,gfz2025pdse,mb,5.0,,Off East Coast of Kamchatka,
1583,gfz2025pdqo,2025-08-04T10:48:19.58,-5.995,127.997,391.5,,,GFZ,gfz2025pdqo,mb,4.28,,Banda Sea,
1584,gfz2025pdpv,2025-08-04T10:26:24.14,50.367,158.8,10.0,,,GFZ,gfz2025pdpv,mb,4.98,,East of Kuril Islands,
1585,gfz2025pdnv,2025-08-04T09:25:57.43,-10.352,162.443,10.0,,,GFZ,gfz2025pdnv,mb,5.21,,Solomon Islands,
1586,gfz2025pdnr,2025-08-04T09:21:29.02,51.838,159.547,26.0,,,GFZ,gfz2025pdnr,mb,4.91,,Off East Coast of Kamchatka,
1587,gfz2025pdlc,2025-08-04T08:02:52.76,52.408,160.675,10.0,,,GFZ,gfz2025pdlc,mb,4.98,,Off East Coast of Kamchatka,
1588,gfz2025pdje,2025-08-04T07:05:01.54,48.606,157.57,10.0,,,GFZ,gfz2025pdje,mb,4.78,,East of Kuril Islands,
1589,gfz2025pdiq,2025-08-04T06:48:34.7,49.595,156.685,29.3,,,GFZ,gfz2025pdiq,mb,5.04,,Kuril Islands,
1590,gfz2025pdhe,2025-08-04T06:04:46.61,52.325,160.059,31.6,,,GFZ,gfz2025pdhe,mb,4.96,,Off East Coast of Kamchatka,
1591,gfz2025pdhb,2025-08-04T06:00:32.89,0.173,122.028,159.2,,,GFZ,gfz2025pdhb,mb,4.53,,"Minahassa Peninsula, Sulawesi",
1592,gfz2025pddt,2025-08-04T04:20:54.71,48.744,156.188,20.0,,,GFZ,gfz2025pddt,Mw,6.27,,East of Kuril Islands,
1593,gfz2025pdcx,2025-08-04T03:54:21.97,-8.784,159.945,79.6,,,GFZ,gfz2025pdcx,Mw,5.09,,Solomon Islands,
1594,gfz2025pdch,2025-08-04T03:36:14.86,52.027,159.864,26.0,,,GFZ,gfz2025pdch,mb,5.08,,Off East Coast of Kamchatka,
1595,gfz2025pdau,2025-08-04T02:51:05.61,51.697,159.332,28.0,,,GFZ,gfz2025pdau,mb,5.03,,Off East Coast of Kamchatka,
1596,gfz2025pdag,2025-08-04T02:34:09.55,52.593,157.704,10.0,,,GFZ,gfz2025pdag,mb,4.87,,"Kamchatka Peninsula, Russia",
1597,gfz2025pcxl,2025-08-04T01:08:46.11,51.701,156.955,30.0,,,GFZ,gfz2025pcxl,mb,4.85,,"Kamchatka Peninsula, Russia",
1598,gfz2025pcwq,2025-08-04T00:44:25.31,51.874,158.267,66.6,,,GFZ,gfz2025pcwq,Mw,5.08,,Near East Coast of Kamchatka,
1599,gfz2025pctz,2025-08-03T23:24:54.62,52.835,159.744,40.0,,,GFZ,gfz2025pctz,mb,4.7,,Off East Coast of Kamchatka,
1600,gfz2025pcsq,2025-08-03T22:43:07.14,50.077,156.405,60.0,,,GFZ,gfz2025pcsq,mb,4.68,,Kuril Islands,
1601,gfz2025pcrb,2025-08-03T21:55:14.06,49.032,155.405,58.9,,,GFZ,gfz2025pcrb,mb,5.26,,Kuril Islands,
1602,gfz2025pcqr,2025-08-03T21:44:38.62,52.288,160.338,27.0,,,GFZ,gfz2025pcqr,mb,4.98,,Off East Coast of Kamchatka,
1603,gfz2025pcpy,2025-08-03T21:22:04.18,52.305,160.409,29.0,,,GFZ,gfz2025pcpy,mb,5.23,,Off East Coast of Kamchatka,
1604,gfz2025pcpq,2025-08-03T21:12:45.03,20.908,96.072,10.0,,,GFZ,gfz2025pcpq,mb,4.7,,Myanmar,
1605,gfz2025pcoy,2025-08-03T20:52:06.09,52.733,159.113,60.0,,,GFZ,gfz2025pcoy,mb,5.05,,Off East Coast of Kamchatka,
1606,gfz2025pcny,2025-08-03T20:21:41.28,52.577,160.577,10.0,,,GFZ,gfz2025pcny,mb,4.92,,Off East Coast of Kamchatka,
1607,gfz2025pcnu,2025-08-03T20:16:38.48,52.529,159.844,10.0,,,GFZ,gfz2025pcnu,mb,4.92,,Off East Coast of Kamchatka,
1608,gfz2025pcnn,2025-08-03T20:08:49.64,49.962,157.175,33.0,,,GFZ,gfz2025pcnn,mb,5.28,,East of Kuril Islands,
1609,gfz2025pcmv,2025-08-03T19:47:39.8,49.981,159.55,10.0,,,GFZ,gfz2025pcmv,mb,5.1,,East of Kuril Islands,
1610,gfz2025pcmn,2025-08-03T19:38:05.81,51.682,159.486,26.0,,,GFZ,gfz2025pcmn,mb,5.28,,Off East Coast of Kamchatka,
1611,gfz2025pcme,2025-08-03T19:27:13.62,52.184,160.48,30.0,,,GFZ,gfz2025pcme,mb,5.38,,Off East Coast of Kamchatka,
1612,gfz2025pclw,2025-08-03T19:18:02.85,51.737,159.184,27.0,,,GFZ,gfz2025pclw,mb,4.81,,Off East Coast of Kamchatka,
1613,gfz2025pcll,2025-08-03T19:05:37.17,51.133,157.485,73.1,,,GFZ,gfz2025pcll,mb,4.83,,Near East Coast of Kamchatka,
1614,gfz2025pcld,2025-08-03T18:56:33.39,52.554,160.315,29.0,,,GFZ,gfz2025pcld,mb,4.91,,Off East Coast of Kamchatka,
1615,gfz2025pcjx,2025-08-03T18:19:01.4,51.859,159.113,28.0,,,GFZ,gfz2025pcjx,mb,5.15,,Off East Coast of Kamchatka,
1616,gfz2025pcjv,2025-08-03T18:16:34.11,50.281,158.861,10.0,,,GFZ,gfz2025pcjv,mb,4.88,,East of Kuril Islands,
1617,gfz2025pcjn,2025-08-03T18:07:36.57,52.497,160.693,23.6,,,GFZ,gfz2025pcjn,Mw,5.59,,Off East Coast of Kamchatka,
1618,gfz2025pcih,2025-08-03T17:29:17.8,51.642,158.988,39.0,,,GFZ,gfz2025pcih,mb,4.65,,Near East Coast of Kamchatka,
1619,gfz2025pcgx,2025-08-03T16:47:53.89,52.51,160.836,28.0,,,GFZ,gfz2025pcgx,mb,4.72,,Off East Coast of Kamchatka,
1620,gfz2025pcgq,2025-08-03T16:39:56.62,53.571,161.045,21.4,,,GFZ,gfz2025pcgq,mb,4.79,,Off East Coast of Kamchatka,
1621,gfz2025pcge,2025-08-03T16:25:24.17,49.581,159.791,10.0,,,GFZ,gfz2025pcge,mb,4.7,,East of Kuril Islands,
1622,gfz2025pcey,2025-08-03T15:48:06.77,-47.873,116.017,10.0,,,GFZ,gfz2025pcey,Mw,5.41,,Western Indian-Antarctic Ridge,
1623,gfz2025pcdt,2025-08-03T15:12:06.7,51.536,161.175,10.0,,,GFZ,gfz2025pcdt,mb,4.85,,Off East Coast of Kamchatka,
1624,gfz2025pcdo,2025-08-03T15:06:09.06,52.116,159.86,31.0,,,GFZ,gfz2025pcdo,mb,5.06,,Off East Coast of Kamchatka,
1625,gfz2025pcci,2025-08-03T14:29:32.24,52.485,160.661,23.0,,,GFZ,gfz2025pcci,Mw,5.25,,Off East Coast of Kamchatka,
1626,gfz2025pccg,2025-08-03T14:26:48.15,52.49,160.609,21.0,,,GFZ,gfz2025pccg,Mw,5.68,,Off East Coast of Kamchatka,
1627,gfz2025pcbt,2025-08-03T14:11:25.54,51.43,159.29,27.0,,,GFZ,gfz2025pcbt,mb,4.8,,Off East Coast of Kamchatka,
1628,gfz2025pcbo,2025-08-03T14:05:53.93,50.593,159.163,10.0,,,GFZ,gfz2025pcbo,mb,4.89,,East of Kuril Islands,
1629,gfz2025pcaf,2025-08-03T13:25:23.14,50.322,159.072,10.0,,,GFZ,gfz2025pcaf,Mw,5.06,,East of Kuril Islands,
1630,gfz2025pbyr,2025-08-03T12:38:18.42,50.306,159.104,10.0,,,GFZ,gfz2025pbyr,mb,5.37,,East of Kuril Islands,
1631,gfz2025pbya,2025-08-03T12:18:59.03,49.864,157.263,30.0,,,GFZ,gfz2025pbya,mb,4.81,,East of Kuril Islands,
1632,gfz2025pbxr,2025-08-03T12:07:53.99,-22.094,-68.492,114.5,,,GFZ,gfz2025pbxr,mb,4.52,,Northern Chile,
1633,gfz2025pbwu,2025-08-03T11:42:51.68,-9.159,-71.356,466.0,,,GFZ,gfz2025pbwu,mb,4.91,,Peru-Brazil Border Region,
1634,gfz2025pbvu,2025-08-03T11:10:56.36,51.714,157.166,68.8,,,GFZ,gfz2025pbvu,mb,4.72,,Near East Coast of Kamchatka,
1635,gfz2025pbrq,2025-08-03T09:04:58.26,50.812,160.249,10.0,,,GFZ,gfz2025pbrq,mb,4.78,,East of Kuril Islands,
1636,gfz2025pbqq,2025-08-03T08:34:43.22,50.946,158.01,30.0,,,GFZ,gfz2025pbqq,mb,4.86,,East of Kuril Islands,
1637,gfz2025pbos,2025-08-03T07:36:28.63,51.825,158.871,66.4,,,GFZ,gfz2025pbos,mb,4.95,,Near East Coast of Kamchatka,
1638,gfz2025pboq,2025-08-03T07:33:55.58,50.939,157.926,10.0,,,GFZ,gfz2025pboq,mb,4.78,,Kuril Islands,
1639,gfz2025pbmt,2025-08-03T06:36:59.15,50.741,157.719,10.0,,,GFZ,gfz2025pbmt,mb,4.9,,Kuril Islands,
1640,gfz2025pbku,2025-08-03T05:37:53.98,50.68,157.71,19.7,,,GFZ,gfz2025pbku,Mw,6.7,,Kuril Islands,
1641,gfz2025pbki,2025-08-03T05:23:11.96,25.941,129.036,10.0,,,GFZ,gfz2025pbki,mb,4.95,,Southeast of Ryukyu Islands,
1642,gfz2025pbjl,2025-08-03T04:57:11.13,-55.345,-128.917,10.0,,,GFZ,gfz2025pbjl,Mw,6.37,,Pacific-Antarctic Ridge,
1643,gfz2025pbin,2025-08-03T04:29:13.92,52.13,159.819,29.0,,,GFZ,gfz2025pbin,mb,4.9,,Off East Coast of Kamchatka,
1644,gfz2025pbhq,2025-08-03T04:01:27.91,50.18,159.0,10.0,,,GFZ,gfz2025pbhq,mb,5.22,,East of Kuril Islands,
1645,gfz2025pbhd,2025-08-03T03:47:02.6,29.88,92.397,10.0,,,GFZ,gfz2025pbhd,mb,4.73,,Xizang,
1646,gfz2025pbem,2025-08-03T02:26:19.73,-55.695,-127.551,10.0,,,GFZ,gfz2025pbem,Mw,5.86,,Pacific-Antarctic Ridge,
1647,gfz2025pbdo,2025-08-03T01:58:28.11,-47.345,-13.361,10.0,,,GFZ,gfz2025pbdo,mb,5.23,,Southern Mid-Atlantic Ridge,
1648,gfz2025pbcy,2025-08-03T01:39:33.89,50.511,157.639,31.0,,,GFZ,gfz2025pbcy,mb,4.75,,Kuril Islands,
1649,gfz2025pbcd,2025-08-03T01:14:44.59,52.193,162.047,10.0,,,GFZ,gfz2025pbcd,mb,4.88,,Off East Coast of Kamchatka,
1650,gfz2025pbbq,2025-08-03T00:59:43.92,51.746,158.471,37.0,,,GFZ,gfz2025pbbq,mb,4.76,,Near East Coast of Kamchatka,
1651,gfz2025pbbj,2025-08-03T00:52:17.95,51.723,159.361,28.0,,,GFZ,gfz2025pbbj,mb,5.1,,Off East Coast of Kamchatka,
1652,gfz2025pbas,2025-08-03T00:31:51.71,51.797,159.29,29.0,,,GFZ,gfz2025pbas,mb,5.02,,Off East Coast of Kamchatka,
1653,gfz2025pbal,2025-08-03T00:23:27.62,50.323,158.284,26.0,,,GFZ,gfz2025pbal,mb,4.78,,East of Kuril Islands,
1654,gfz2025pbad,2025-08-03T00:15:09.69,52.332,159.999,31.0,,,GFZ,gfz2025pbad,mb,4.89,,Off East Coast of Kamchatka,
1655,gfz2025pazz,2025-08-03T00:09:58.79,50.353,158.335,10.0,,,GFZ,gfz2025pazz,mb,5.26,,East of Kuril Islands,
1656,gfz2025pazd,2025-08-02T23:43:42.82,50.076,156.328,28.0,,,GFZ,gfz2025pazd,mb,4.96,,Kuril Islands,
1657,gfz2025payr,2025-08-02T23:29:54.77,51.767,159.107,43.3,,,GFZ,gfz2025payr,mb,4.89,,Off East Coast of Kamchatka,
1658,gfz2025paym,2025-08-02T23:24:33.26,51.671,159.356,34.3,,,GFZ,gfz2025paym,mb,5.16,,Off East Coast of Kamchatka,
1659,gfz2025paxk,2025-08-02T22:51:51.65,-14.657,167.656,10.0,,,GFZ,gfz2025paxk,Mw,5.02,,Vanuatu Islands,
1660,gfz2025pawr,2025-08-02T22:28:56.84,51.992,158.357,27.0,,,GFZ,gfz2025pawr,mb,5.15,,Near East Coast of Kamchatka,
1661,gfz2025pauq,2025-08-02T21:27:40.66,51.567,16.314,1.0,,,GFZ,gfz2025pauq,M,3.13,,Poland,
1662,gfz2025pauc,2025-08-02T21:11:52.1,50.336,159.045,10.0,,,GFZ,gfz2025pauc,Mw,4.73,,East of Kuril Islands,
1663,gfz2025pasw,2025-08-02T20:33:58.12,0.023,123.371,142.0,,,GFZ,gfz2025pasw,mb,4.58,,"Minahassa Peninsula, Sulawesi",
1664,gfz2025pary,2025-08-02T20:06:39.47,51.506,160.772,10.0,,,GFZ,gfz2025pary,mb,4.7,,Off East Coast of Kamchatka,
1665,gfz2025paqc,2025-08-02T19:10:28.84,33.532,73.449,10.4,,,GFZ,gfz2025paqc,mb,5.04,,Pakistan,
1666,gfz2025papz,2025-08-02T19:07:06.66,50.349,159.064,10.0,,,GFZ,gfz2025papz,mb,5.28,,East of Kuril Islands,
1667,gfz2025papt,2025-08-02T19:00:13.45,50.372,158.866,10.0,,,GFZ,gfz2025papt,mb,4.82,,East of Kuril Islands,
1668,gfz2025pape,2025-08-02T18:42:53.83,52.343,159.817,39.0,,,GFZ,gfz2025pape,mb,4.69,,Off East Coast of Kamchatka,
1669,gfz2025paom,2025-08-02T18:20:59.41,48.618,157.436,10.0,,,GFZ,gfz2025paom,mb,4.81,,East of Kuril Islands,
1670,gfz2025pant,2025-08-02T17:58:47.19,17.184,-96.138,65.6,,,GFZ,gfz2025pant,Mw,5.81,,"Oaxaca, Mexico",
1671,gfz2025pann,2025-08-02T17:52:02.1,52.349,158.726,69.5,,,GFZ,gfz2025pann,mb,4.93,,Near East Coast of Kamchatka,
1672,gfz2025panl,2025-08-02T17:49:53.05,50.777,160.096,10.0,,,GFZ,gfz2025panl,mb,4.74,,East of Kuril Islands,
1673,gfz2025pamm,2025-08-02T17:20:24.1,50.181,157.342,29.0,,,GFZ,gfz2025pamm,Mw,4.99,,Kuril Islands,
1674,gfz2025pamd,2025-08-02T17:10:31.3,51.939,159.316,30.0,,,GFZ,gfz2025pamd,mb,4.98,,Off East Coast of Kamchatka,
1675,gfz2025palf,2025-08-02T16:41:26.2,37.485,-23.661,10.0,,,GFZ,gfz2025palf,Mw,5.21,,Azores Islands Region,
1676,gfz2025pajt,2025-08-02T15:57:54.73,40.54,77.174,10.0,,,GFZ,gfz2025pajt,mb,4.48,,Kyrgyzstan-Xinjiang Border Region,
1677,gfz2025pagx,2025-08-02T14:32:02.43,51.731,159.471,27.0,,,GFZ,gfz2025pagx,mb,4.89,,Off East Coast of Kamchatka,
1678,gfz2025pagm,2025-08-02T14:18:51.28,51.665,159.39,33.0,,,GFZ,gfz2025pagm,mb,5.33,,Off East Coast of Kamchatka,
1679,gfz2025pagi,2025-08-02T14:14:05.39,51.666,159.464,22.0,,,GFZ,gfz2025pagi,Mw,6.01,,Off East Coast of Kamchatka,
1680,gfz2025pagg,2025-08-02T14:12:12.59,51.731,158.967,38.0,,,GFZ,gfz2025pagg,mb,4.71,,Near East Coast of Kamchatka,
1681,gfz2025pafp,2025-08-02T13:51:55.45,52.423,160.107,27.0,,,GFZ,gfz2025pafp,mb,4.94,,Off East Coast of Kamchatka,
1682,gfz2025pafc,2025-08-02T13:36:28.26,51.772,159.319,26.0,,,GFZ,gfz2025pafc,mb,4.93,,Off East Coast of Kamchatka,
1683,gfz2025pafb,2025-08-02T13:35:37.17,-6.26,155.014,119.8,,,GFZ,gfz2025pafb,mb,4.84,,Solomon Islands,
1684,gfz2025padm,2025-08-02T12:47:52.81,51.859,158.398,70.4,,,GFZ,gfz2025padm,mb,4.81,,Near East Coast of Kamchatka,
1685,gfz2025pacl,2025-08-02T12:15:44.65,-27.93,-66.943,206.7,,,GFZ,gfz2025pacl,mb,4.37,,"Catamarca Province, Argentina",
1686,gfz2025pabr,2025-08-02T11:52:29.73,52.136,158.161,55.0,,,GFZ,gfz2025pabr,mb,4.66,,Near East Coast of Kamchatka,
1687,gfz2025paal,2025-08-02T11:15:11.88,52.272,158.876,69.2,,,GFZ,gfz2025paal,mb,4.81,,Near East Coast of Kamchatka,
1688,gfz2025paad,2025-08-02T11:06:03.0000,51.693,159.372,27.0,,,GFZ,gfz2025paad,Mw,5.43,,Off East Coast of Kamchatka,
1689,gfz2025ozze,2025-08-02T10:37:07.72,52.171,160.17,30.0,,,GFZ,gfz2025ozze,mb,4.82,,Off East Coast of Kamchatka,
1690,gfz2025ozyf,2025-08-02T10:08:25.72,43.384,17.73,10.0,,,GFZ,gfz2025ozyf,ML,3.29,,Northwestern Balkan Region,
1691,gfz2025ozxs,2025-08-02T09:52:44.98,52.457,160.504,31.0,,,GFZ,gfz2025ozxs,mb,4.71,,Off East Coast of Kamchatka,
1692,gfz2025ozwz,2025-08-02T09:31:15.76,52.965,159.704,40.0,,,GFZ,gfz2025ozwz,mb,4.9,,Off East Coast of Kamchatka,
1693,gfz2025ozvv,2025-08-02T08:56:00.18,52.312,160.554,30.0,,,GFZ,gfz2025ozvv,mb,5.08,,Off East Coast of Kamchatka,
1694,gfz2025ozvl,2025-08-02T08:44:31.12,52.254,159.919,32.0,,,GFZ,gfz2025ozvl,mb,4.87,,Off East Coast of Kamchatka,
1695,gfz2025ozvc,2025-08-02T08:33:53.83,49.277,155.529,29.0,,,GFZ,gfz2025ozvc,mb,4.78,,Kuril Islands,
1696,gfz2025oztk,2025-08-02T07:42:28.32,51.99,160.041,10.0,,,GFZ,gfz2025oztk,mb,4.75,,Off East Coast of Kamchatka,
1697,gfz2025oztg,2025-08-02T07:37:48.61,52.023,161.369,10.0,,,GFZ,gfz2025oztg,mb,4.93,,Off East Coast of Kamchatka,
1698,gfz2025ozrq,2025-08-02T06:48:13.33,-29.004,-71.578,10.0,,,GFZ,gfz2025ozrq,ML,4.22,,Near Coast of Central Chile,
1699,gfz2025ozpr,2025-08-02T05:49:20.24,51.833,159.267,34.0,,,GFZ,gfz2025ozpr,mb,4.79,,Off East Coast of Kamchatka,
1700,gfz2025ozoi,2025-08-02T05:09:04.56,53.195,158.677,33.9,,,GFZ,gfz2025ozoi,mb,4.85,,Near East Coast of Kamchatka,
1701,gfz2025oznu,2025-08-02T04:52:08.43,-29.753,-71.987,10.0,,,GFZ,gfz2025oznu,ML,4.61,,Near Coast of Central Chile,
1702,gfz2025oznm,2025-08-02T04:42:47.8,49.478,156.368,27.0,,,GFZ,gfz2025oznm,mb,4.87,,Kuril Islands,
1703,gfz2025ozlm,2025-08-02T03:42:27.58,51.281,157.591,71.8,,,GFZ,gfz2025ozlm,mb,4.75,,Near East Coast of Kamchatka,
1704,gfz2025ozjn,2025-08-02T02:43:21.5,48.119,156.283,10.0,,,GFZ,gfz2025ozjn,mb,4.59,,East of Kuril Islands,
1705,gfz2025ozgy,2025-08-02T01:24:47.71,49.122,156.467,28.0,,,GFZ,gfz2025ozgy,mb,4.98,,Kuril Islands,
1706,gfz2025ozgn,2025-08-02T01:11:55.51,51.325,158.938,10.0,,,GFZ,gfz2025ozgn,mb,4.7,,Near East Coast of Kamchatka,
